Tissue	Soil	family	gene	Symbol	Direction	Core	baseMean	log2FoldChange_SIvsMI	stderror	statistic	p.value	p.adjusted
Root	Arbuckle	NLR	LOC_Os01g72680	NA	Downregulated by MB	TRUE	183.640306735089	-2.44249158970148	0.278170887602108	-8.7805435383849	1.62686522585243e-18	1.81342237563899e-16
Root	Arbuckle	LRR-RLK	LOC_Os02g01800	NA	Downregulated by MB	TRUE	48.6022316516307	-1.64678509417575	0.361763918327864	-4.55209878803692	5.31133837599927e-06	6.53545567748121e-05
Root	Arbuckle	LRR-RLK	LOC_Os02g02490	NA	Upregulated by MB	TRUE	807.78145168157	0.988070131274097	0.2334256229028	4.23291204704436	2.30684737851979e-05	0.000236235485332039
Root	Arbuckle	LRR-RLK	LOC_Os02g05730	NA	Downregulated by MB	FALSE	302.495450653502	-0.474594440018208	0.176038679702674	-2.69596682285842	0.00701846567762491	0.0299358687554951
Root	Arbuckle	LRR-RLK	LOC_Os02g05950	NA	Downregulated by MB	TRUE	521.161278516245	-0.7820023578109	0.259868853842451	-3.00921925135746	0.0026192002510203	0.0133349502347785
Root	Arbuckle	LRR-RLK	LOC_Os02g05960	NA	Downregulated by MB	TRUE	121.194455370893	-1.37676858751778	0.28197924439777	-4.88251747201529	1.04739955384442e-06	1.5370878149638e-05
Root	Arbuckle	LRR-RLK	LOC_Os02g05980	LRK1	Downregulated by MB	TRUE	895.515053777009	-0.651106623704309	0.143611919552199	-4.53379236023406	5.79339828856277e-06	7.05824880761508e-05
Root	Arbuckle	LRR-RLK	LOC_Os02g07960	NA	Upregulated by MB	TRUE	3768.48008565664	2.17119388702076	0.156740148438575	13.8521872580185	1.23396590432237e-43	2.56306757019505e-40
Root	Arbuckle	NLR	LOC_Os02g09790	NA	Downregulated by MB	TRUE	55.9119571429172	-0.720868563628257	0.214598627606521	-3.3591480601172	0.000781831664826558	0.00485524365294672
Root	Arbuckle	NLR	LOC_Os02g10580	NA	Upregulated by MB	FALSE	210.260618194264	1.838210431545	0.392285329345692	4.68590154674156	2.7873023659795e-06	3.68528888044062e-05
Root	Arbuckle	NLR	LOC_Os02g10900	RLS1	Downregulated by MB	FALSE	602.205323926723	-0.361734893695455	0.12837675202488	-2.81776013172033	0.00483599230853299	0.0221692383585605
Root	Arbuckle	LRR-RLK	LOC_Os02g11930	NA	Downregulated by MB	FALSE	2.18959287501182	-3.36280868100133	1.27037162149591	-2.64710626725233	0.00811838370054982	0.0336908374018091
Root	Arbuckle	LRR-RLK	LOC_Os02g11980	NA	Downregulated by MB	TRUE	76.2130965652351	-1.40203085477752	0.304455417949611	-4.60504485096587	4.12376974013494e-06	5.21509288446141e-05
Root	Arbuckle	LRR-RLK	LOC_Os02g12010	NA	Downregulated by MB	TRUE	42.8723040848915	-1.1355862201504	0.39404124702146	-2.88189682865498	0.00395289139760991	0.0187831818051477
Root	Arbuckle	LRR-RLK	LOC_Os02g13430	NA	Downregulated by MB	TRUE	49.0393842741989	-1.56461224687447	0.376057941714159	-4.16056164042862	3.17465916436738e-05	0.000311942644899292
Root	Arbuckle	LRR-RLK	LOC_Os02g13510	NA	Downregulated by MB	TRUE	8590.97677279613	-1.1291935679449	0.206589055818792	-5.46589248626686	4.60583454503725e-08	9.30575268540729e-07
Root	Arbuckle	LRR-RLK	LOC_Os02g13850	NA	Upregulated by MB	TRUE	1937.81400960363	1.50670498478571	0.119862926748095	12.5702335631451	3.0781320366732e-36	2.78868938696943e-33
Root	Arbuckle	LRR-RLK	LOC_Os02g14120	Docs1	Upregulated by MB	TRUE	1261.16220152914	0.347779482026051	0.108813783038647	3.19609770301371	0.00139299932872456	0.0078598831135965
Root	Arbuckle	LRR-RLK	LOC_Os02g14480	NA	Downregulated by MB	TRUE	556.863486064883	-1.57231234442079	0.237380236140722	-6.62360257948643	3.50548459107433e-11	1.27196665215373e-09
Root	Arbuckle	NLR	LOC_Os02g16060	NA	Downregulated by MB	FALSE	287.550386838552	-1.55195736284176	0.35769869164444	-4.33872809460661	1.43309696780478e-05	0.000156181739533415
Root	Arbuckle	NLR	LOC_Os02g16270	NA	Downregulated by MB	TRUE	1893.49874081261	-1.53304347716361	0.262830917773041	-5.83281255551304	5.45007829239302e-09	1.3318052150889e-07
Root	Arbuckle	LRR-RLK	LOC_Os02g17710	NA	Downregulated by MB	TRUE	114.713318087257	-2.62389859035017	0.3093228055942	-8.48271948558637	2.19990588179792e-17	2.109754333331e-15
Root	Arbuckle	NLR	LOC_Os02g18070	NA	Downregulated by MB	FALSE	394.010043435886	-1.51642855708986	0.545619987785161	-2.77927603650576	0.00544802074649885	0.0244294498009114
Root	Arbuckle	NLR	LOC_Os02g18080	NA	Downregulated by MB	TRUE	257.823764007854	-2.14556443596361	0.436975346720524	-4.91003543349975	9.10599375496063e-07	1.35715004229297e-05
Root	Arbuckle	LRR-RLK	LOC_Os02g18320	OsSERK4|TMS10	Upregulated by MB	FALSE	2614.74032788575	0.408110386102717	0.104278926145425	3.91364200983019	9.09143919596491e-05	0.000774855938118062
Root	Arbuckle	NLR	LOC_Os02g19890	NA	Upregulated by MB	FALSE	1397.95097093909	0.635274179704244	0.175163223715221	3.62675546972731	0.000287004853697726	0.002074748577263
Root	Arbuckle	NLR	LOC_Os02g30150	NA	Downregulated by MB	FALSE	93.8514362864788	-0.974038174254911	0.304812611037507	-3.19553108691771	0.00139573746074109	0.0078742893603294
Root	Arbuckle	NLR	LOC_Os02g35210	NA	Downregulated by MB	TRUE	127.098911322975	-2.21629725533425	0.233750811638968	-9.48145266232213	2.50767401739585e-21	4.22047484180726e-19
Root	Arbuckle	NLR	LOC_Os02g38392	NA	Downregulated by MB	TRUE	237.186492626216	-0.840938721082987	0.162764433333266	-5.16659999891461	2.38390684484891e-07	4.10963341729105e-06
Root	Arbuckle	LRR-RLK	LOC_Os02g41890	NA	Upregulated by MB	FALSE	1097.72537958246	0.577775782048505	0.222737572762204	2.59397538943887	0.00948732778154096	0.0381126619748012
Root	Arbuckle	LRR-RLK	LOC_Os03g05140	NA	Downregulated by MB	FALSE	122.057504290087	-2.65639187398796	1.01968498726499	-2.60511031069798	0.0091844684682927	0.0371577085649919
Root	Arbuckle	LRR-RLK	LOC_Os03g12250	NA	Downregulated by MB	FALSE	1270.66368719877	-1.32228737025012	0.438572866378189	-3.01497760490703	0.00256998231053479	0.013133049117759
Root	Arbuckle	LRR-RLK	LOC_Os03g20450	NA	Downregulated by MB	FALSE	56.5099733064631	-1.78739547192139	0.570341281419247	-3.13390513741808	0.00172496611645613	0.00942148790684456
Root	Arbuckle	LRR-RLK	LOC_Os03g27990	NA	Downregulated by MB	TRUE	879.119701934281	-1.86222529944875	0.316659680412771	-5.88084121420608	4.08186606364169e-09	1.02270019372107e-07
Root	Arbuckle	NLR	LOC_Os03g36920	NA	Downregulated by MB	FALSE	16.4442634396134	-1.61154941489411	0.54542387088419	-2.95467342175841	0.00313000183374891	0.0154113139548965
Root	Arbuckle	NLR	LOC_Os03g40194	NA	Upregulated by MB	FALSE	479.212045392342	0.992500633456305	0.235236566671786	4.2191596633915	2.45214578536599e-05	0.000249107941342661
Root	Arbuckle	LRR-RLK	LOC_Os03g54900	NA	Downregulated by MB	FALSE	4664.68628890162	-0.395172840677238	0.099091339840708	-3.9879654600744	6.6642363227289e-05	0.000591920139215599
Root	Arbuckle	NLR	LOC_Os03g63200	NA	Upregulated by MB	FALSE	2037.32238738471	1.10554798922882	0.312722301411073	3.53523872215168	0.000407406920314358	0.00279102089460953
Root	Arbuckle	NLR	LOC_Os04g02030	NA	Downregulated by MB	FALSE	92.2693037685662	-0.903086321323863	0.23016907561568	-3.92357799981685	8.72435013369869e-05	0.000748114668387434
Root	Arbuckle	NLR	LOC_Os04g02860	NA	Downregulated by MB	TRUE	332.02081811382	-1.6847261046021	0.324701456188539	-5.18853880231401	2.11950601384079e-07	3.70387472762082e-06
Root	Arbuckle	NLR	LOC_Os04g11430	NA	Downregulated by MB	TRUE	24.2070092325788	-2.20170797796539	0.577780542744199	-3.81063018755922	0.000138612992007573	0.00111436052226536
Root	Arbuckle	NLR	LOC_Os04g12830	NA	Downregulated by MB	TRUE	521.193746182463	-4.42915020801126	0.389029748362595	-11.3851195870067	4.96001542492862e-30	2.33370095912899e-27
Root	Arbuckle	LRR-RLK	LOC_Os04g15660	NA	Downregulated by MB	FALSE	63.1830709067983	-1.54909290688903	0.292254698666319	-5.30048931277474	1.15492726559516e-07	2.14233850719558e-06
Root	Arbuckle	NLR	LOC_Os04g21890	NA	Downregulated by MB	FALSE	150.087473215312	-0.647238851468586	0.2431427980487	-2.66197007134444	0.00776847854179487	0.032476617211887
Root	Arbuckle	NLR	LOC_Os04g30660	NA	Upregulated by MB	TRUE	5.03443722952559	5	1.37611099521941	3.87571881741235	0.000106310393722217	0.000886902374586375
Root	Arbuckle	NLR	LOC_Os04g30930	NA	Downregulated by MB	TRUE	133.725791559971	-1.10378972905602	0.176273739063801	-6.26179336138387	3.80575037809199e-10	1.15709213833878e-08
Root	Arbuckle	LRR-RLK	LOC_Os04g38480	NA	Downregulated by MB	FALSE	4412.64187368994	-0.55938429910529	0.131962140655072	-4.2389756359548	2.24542023535312e-05	0.0002308332118094
Root	Arbuckle	LRR-RLK	LOC_Os04g38910	NA	Downregulated by MB	TRUE	85.9452254005138	-2.72932008881722	0.493298657937906	-5.5327944742975	3.15168693755685e-08	6.59785671802554e-07
Root	Arbuckle	LRR-RLK	LOC_Os04g42700	NA	Downregulated by MB	FALSE	941.798368952106	-0.507906751185531	0.121217495406163	-4.19004492283636	2.78899233103485e-05	0.000278346860310862
Root	Arbuckle	LRR-RLK	LOC_Os04g45170	NA	Downregulated by MB	TRUE	624.694349159756	-0.97683989877872	0.136734854500533	-7.14404459892053	9.06239763372267e-13	4.31152427310311e-11
Root	Arbuckle	LRR-RLK	LOC_Os04g52600	NA	Upregulated by MB	TRUE	8084.27481487841	1.11512282349331	0.148396685268381	7.5144725872857	5.71408200851406e-14	3.2702751204776e-12
Root	Arbuckle	NLR	LOC_Os04g53030	NA	Downregulated by MB	TRUE	149.033794990865	-0.809491835142539	0.190464500017369	-4.25009298356764	2.13681792049476e-05	0.000220922120829495
Root	Arbuckle	NLR	LOC_Os04g53496	NA	Downregulated by MB	FALSE	289.201691102597	-0.414799697658539	0.149266839448028	-2.77891391813762	0.00545409765064484	0.024453849111644
Root	Arbuckle	LRR-RLK	LOC_Os04g57630	NA	Upregulated by MB	TRUE	922.722825946653	0.585060495977591	0.138645621917375	4.21982669114683	2.44490195975908e-05	0.000248460973502438
Root	Arbuckle	LRR-RLK	LOC_Os04g58910	NA	Downregulated by MB	FALSE	1053.82641272272	-0.448573757687093	0.16127089803645	-2.78149227882211	0.00541096177815093	0.0242911394828209
Root	Arbuckle	LRR-RLK	LOC_Os05g07740	NA	Downregulated by MB	FALSE	686.019702070675	-0.660543048519908	0.181461089381975	-3.64013602458579	0.00027249404971617	0.00198340733058793
Root	Arbuckle	LRR-RLK	LOC_Os05g16430	NA	Downregulated by MB	FALSE	510.509343905185	-2.53231513494653	0.741056696793784	-3.41716787109907	0.000632762490913001	0.00406630595296122
Root	Arbuckle	LRR-RLK	LOC_Os05g16670	NA	Downregulated by MB	FALSE	1681.57766719468	-0.464783460755488	0.134333099472327	-3.45993253026395	0.000540310750890985	0.0035550802639749
Root	Arbuckle	LRR-RLK	LOC_Os05g16740	NA	Downregulated by MB	TRUE	2727.14953986628	-0.549684233157246	0.162999863434901	-3.37229873432857	0.000745435464520117	0.00466368128078149
Root	Arbuckle	LRR-RLK	LOC_Os05g17810	NA	Upregulated by MB	TRUE	99.1001723726199	5	1.45986036207807	4.19593822673705	2.71744310359832e-05	0.000272066978774438
Root	Arbuckle	LRR-RLK	LOC_Os05g24010	NA	Downregulated by MB	FALSE	1782.44009973783	-0.675574379870517	0.136805836714387	-4.93819851620025	7.8847556956692e-07	1.19245903001045e-05
Root	Arbuckle	NLR	LOC_Os05g30220	DEPG1	Downregulated by MB	TRUE	583.923992945134	-1.66425547017984	0.280115566010509	-5.94131734227653	2.82740662716472e-09	7.30979890030282e-08
Root	Arbuckle	NLR	LOC_Os05g31530	NA	Downregulated by MB	FALSE	505.289590734382	-0.468376049068814	0.18557123108504	-2.52396907823593	0.0116038134925355	0.0448180126462796
Root	Arbuckle	NLR	LOC_Os05g31610	NA	Downregulated by MB	TRUE	11.5973985554987	-1.73398959384857	0.572144323958918	-3.03068565261705	0.00243999130871748	0.0125774529291017
Root	Arbuckle	LRR-RLK	LOC_Os05g34270	NA	Downregulated by MB	TRUE	2390.24868872032	-1.28106576594836	0.142289921904675	-9.00320801923408	2.19216454045434e-19	2.82004417567419e-17
Root	Arbuckle	NLR	LOC_Os05g40150	NA	Downregulated by MB	TRUE	425.544594297141	-0.628535574231235	0.154020274875406	-4.08086256656591	4.48688805068559e-05	0.000420175800840593
Root	Arbuckle	LRR-RLK	LOC_Os05g40200	NA	Downregulated by MB	FALSE	264.334569117305	-1.0737855988601	0.329008709755822	-3.26369961347535	0.00109967688732375	0.0064608198276218
Root	Arbuckle	NLR	LOC_Os05g41290	NA	Downregulated by MB	TRUE	321.162664274138	-0.887949363843975	0.143481629841759	-6.18859267784499	6.07037145365687e-10	1.77771287264399e-08
Root	Arbuckle	NLR	LOC_Os05g41310	NA	Downregulated by MB	TRUE	163.677555976219	-1.24638151031408	0.355823956228848	-3.50280381209767	0.00046038842114957	0.00310011372922579
Root	Arbuckle	LRR-RLK	LOC_Os05g51070	NA	Downregulated by MB	TRUE	1956.62325002945	-0.439914141905599	0.166706247291949	-2.63885816549627	0.00831857761682064	0.0343447727461652
Root	Arbuckle	NLR	LOC_Os06g03500	NA	Downregulated by MB	FALSE	67.6068768242169	-1.9902384590584	0.483176645299195	-4.11907007182848	3.80404465097859e-05	0.000363709718785211
Root	Arbuckle	NLR	LOC_Os06g05359	NA	Downregulated by MB	FALSE	138.55113784206	-1.00665067495673	0.244101854087344	-4.1238960626515	3.72517043703777e-05	0.000357130743654817
Root	Arbuckle	NLR	LOC_Os06g06400	NA	Upregulated by MB	FALSE	389.610800058946	1.19961000338246	0.389360848354782	3.08097233825981	0.00206325815848113	0.0109459725441716
Root	Arbuckle	NLR	LOC_Os06g06850	NA	Downregulated by MB	TRUE	473.5046460281	-1.85384242400604	0.528388895788221	-3.50848104262408	0.00045067335196912	0.00304263463826243
Root	Arbuckle	LRR-RLK	LOC_Os06g08680	NA	Upregulated by MB	FALSE	15.1698817143513	1.82207284579292	0.586315345616771	3.10766699083443	0.00188570417766744	0.0101426421697933
Root	Arbuckle	LRR-RLK	LOC_Os06g08690	NA	Upregulated by MB	TRUE	225.652932736964	0.898645476365668	0.190019374951348	4.72923077762862	2.2537209046415e-06	3.04601056911879e-05
Root	Arbuckle	LRR-RLK	LOC_Os06g10230	OsER1	Downregulated by MB	FALSE	78.4745265772412	-4.54638771017409	1.2815464987916	-3.54757920564022	0.0003887888313491	0.00268246339354457
Root	Arbuckle	LRR-RLK	LOC_Os06g12120	NA	Downregulated by MB	TRUE	1189.89544216336	-1.5738809103247	0.176144207568806	-8.93518402931248	4.06501056558759e-19	4.98101244282022e-17
Root	Arbuckle	NLR	LOC_Os06g15750	NA	Downregulated by MB	TRUE	22.2538726031843	-2.10368263743711	0.657103423097328	-3.2014483009709	0.00136738610160826	0.00773997791951222
Root	Arbuckle	LRR-RLK	LOC_Os06g16330	NA	Downregulated by MB	FALSE	1094.01421534754	-0.450337789780544	0.162021299951016	-2.77949744827807	0.00544430812763721	0.0244202425185775
Root	Arbuckle	NLR	LOC_Os06g17930	NA	Downregulated by MB	TRUE	263.353139770137	-3.36687503590044	0.224872727194	-14.972358266442	1.11303371729865e-50	4.98879286309844e-47
Root	Arbuckle	NLR	LOC_Os06g17970	NA	Downregulated by MB	TRUE	3304.63212288733	-0.810142756407394	0.159832008784833	-5.06871409905142	4.00512297728215e-07	6.50916560817414e-06
Root	Arbuckle	NLR	LOC_Os06g33360	NA	Downregulated by MB	FALSE	31.7868842019464	-1.68103987195802	0.607857196450197	-2.76551775939327	0.00568325103720072	0.0252657831269081
Root	Arbuckle	LRR-RLK	LOC_Os06g35200	NA	Downregulated by MB	FALSE	197.02165551168	-1.07340170674238	0.43167437838143	-2.48660045742608	0.0128970151675859	0.0487839881268003
Root	Arbuckle	LRR-RLK	LOC_Os06g36320	NA	Downregulated by MB	TRUE	52.0535917326054	-2.40984896003307	0.330441230354575	-7.2928216537846	3.03529782532814e-13	1.56375679433012e-11
Root	Arbuckle	LRR-RLK	LOC_Os06g38590	NA	Downregulated by MB	TRUE	133.387742696314	-1.80206599626293	0.170905997489086	-10.5441940174042	5.40341594473522e-26	1.47016071971117e-23
Root	Arbuckle	LRR-RLK	LOC_Os06g38650	NA	Downregulated by MB	FALSE	12.2058864804485	-2.80772286343814	0.940324942719693	-2.98590703689874	0.00282738580826145	0.0141904174220505
Root	Arbuckle	LRR-RLK	LOC_Os06g38930	NA	Upregulated by MB	TRUE	26.5751847388346	2.50824943024543	0.713394434060555	3.51593636071532	0.000438206007146853	0.00296905575420743
Root	Arbuckle	LRR-RLK	LOC_Os06g38970	NA	Downregulated by MB	FALSE	744.018116527331	-1.17095895275008	0.249050735468199	-4.70168839513264	2.58019047314689e-06	3.43706555425719e-05
Root	Arbuckle	NLR	LOC_Os06g41480	NA	Downregulated by MB	TRUE	485.006907225155	-0.520563174239067	0.158237741514039	-3.28975356484649	0.00100275162708176	0.00597755364090085
Root	Arbuckle	NLR	LOC_Os06g41670	NA	Downregulated by MB	TRUE	333.729290496561	-1.93043046186876	0.306082916035402	-6.30688731953105	2.84702943040537e-10	8.81978440606589e-09
Root	Arbuckle	NLR	LOC_Os06g41690	NA	Downregulated by MB	FALSE	40.6990321051896	-1.61847124161836	0.426437945388005	-3.79532651613765	0.00014744927122533	0.00117629296363656
Root	Arbuckle	NLR	LOC_Os06g43670	NA	Downregulated by MB	TRUE	2485.18763614172	-0.348366249395348	0.0956651063180783	-3.64151844704024	0.000271034700223093	0.00197430383249498
Root	Arbuckle	NLR	LOC_Os06g45690	NA	Downregulated by MB	TRUE	57.2061879701172	-1.53623495197056	0.315190836836364	-4.87398354403343	1.0937010427689e-06	1.59706232001445e-05
Root	Arbuckle	LRR-RLK	LOC_Os06g47650	OsLRR-RLK1	Downregulated by MB	TRUE	1801.40476162438	-0.626441295359431	0.157885920824461	-3.96768307198155	7.25747579736147e-05	0.000637629110057877
Root	Arbuckle	LRR-RLK	LOC_Os06g47700	NA	Upregulated by MB	FALSE	2075.05989365641	0.771350745689621	0.240713165160787	3.20443937985025	0.00135325784358567	0.00767071294046853
Root	Arbuckle	LRR-RLK	LOC_Os06g47720	NA	Upregulated by MB	TRUE	23.2937437660737	3.11044960256851	0.571173925903788	5.44571357602983	5.159810915476e-08	1.03100576577394e-06
Root	Arbuckle	LRR-RLK	LOC_Os06g47740	NA	Upregulated by MB	TRUE	30.7569496292293	2.26044891537514	0.425734714191518	5.30952454668346	1.09911580844931e-07	2.04638831139815e-06
Root	Arbuckle	NLR	LOC_Os06g47800	NA	Upregulated by MB	FALSE	332.123836273246	1.43613942098732	0.281459003331891	5.10248172553162	3.3522812619667e-07	5.57367482527033e-06
Root	Arbuckle	NLR	LOC_Os06g48990	NA	Downregulated by MB	FALSE	499.833772691899	-0.436645656765106	0.146149423309852	-2.98766595773267	0.00281116623700075	0.0141231625219291
Root	Arbuckle	NLR	LOC_Os06g49390	NA	Upregulated by MB	TRUE	773.474927504493	1.05094926770865	0.316493578694786	3.3206021810703	0.000898234715248284	0.00545299162997285
Root	Arbuckle	NLR	LOC_Os07g02560	NA	Upregulated by MB	TRUE	182.30366761735	0.861547589290438	0.173401877217511	4.96850208956928	6.74720733895585e-07	1.03643384594664e-05
Root	Arbuckle	LRR-RLK	LOC_Os07g05190	NA	Downregulated by MB	FALSE	96.1562494998944	-1.12870416338924	0.364916718429033	-3.09304590989503	0.00198113484274873	0.0105737919493184
Root	Arbuckle	LRR-RLK	LOC_Os07g05740	NA	Downregulated by MB	FALSE	193.773273168214	-1.34832690207452	0.381326367081674	-3.53588688973541	0.00040640866284333	0.00278572204135131
Root	Arbuckle	NLR	LOC_Os07g12670	NA	Downregulated by MB	TRUE	40.7293237693684	-2.27857884189673	0.352773240852257	-6.45904671338439	1.05364587496652e-10	3.54102353425508e-09
Root	Arbuckle	NLR	LOC_Os07g17220	NA	Downregulated by MB	TRUE	361.57704823947	-0.867177904468204	0.182667420288351	-4.7473047087396	2.06145272142503e-06	2.81519203350348e-05
Root	Arbuckle	NLR	LOC_Os07g17230	NA	Upregulated by MB	FALSE	68.8853105804503	0.838055072620899	0.30226679865792	2.77256740185129	0.00556160004483398	0.0248325602379336
Root	Arbuckle	NLR	LOC_Os07g17250	NA	Downregulated by MB	TRUE	621.151933465164	-0.973827859986241	0.166411063338505	-5.8519418147418	4.85866618347645e-09	1.20246693069177e-07
Root	Arbuckle	NLR	LOC_Os07g29810	NA	Upregulated by MB	TRUE	1044.85855428306	0.903066840467277	0.112304870859487	8.04120812887244	8.89570160348016e-16	6.75193265823506e-14
Root	Arbuckle	NLR	LOC_Os07g29820	NA	Downregulated by MB	TRUE	1142.73068741027	-0.525008339445021	0.0996542119186156	-5.26830054984307	1.37692537642489e-07	2.50877924650664e-06
Root	Arbuckle	LRR-RLK	LOC_Os07g31500	NA	Downregulated by MB	TRUE	623.494997988569	-1.2905379439983	0.28887824177613	-4.46741137741492	7.91717925832498e-06	9.29850921001536e-05
Root	Arbuckle	NLR	LOC_Os07g33690	NA	Downregulated by MB	FALSE	189.177525181569	-0.668264078327562	0.255842434540609	-2.61201422480011	0.0090010508878296	0.0365383714504246
Root	Arbuckle	LRR-RLK	LOC_Os07g37810	NA	Upregulated by MB	TRUE	1390.89620360117	1.09136517336245	0.218326934553663	4.99876561539961	5.76984860120801e-07	9.00102723442893e-06
Root	Arbuckle	LRR-RLK	LOC_Os07g41140	OsRPK1	Upregulated by MB	TRUE	1464.7681624149	0.600904804705967	0.110301332079487	5.44784721432861	5.09831227082164e-08	1.01991395653146e-06
Root	Arbuckle	LRR-RLK	LOC_Os07g42626	NA	Downregulated by MB	TRUE	928.638428838553	-2.86259599677918	0.309949315103824	-9.23569066710245	2.5662500115132e-20	3.79417391025132e-18
Root	Arbuckle	LRR-RLK	LOC_Os07g48310	NA	Downregulated by MB	TRUE	694.075583169485	-0.915046641161425	0.136514495982565	-6.70292656157401	2.04286147645763e-11	7.77008156304635e-10
Root	Arbuckle	LRR-RLK	LOC_Os08g05290	NA	Downregulated by MB	FALSE	52.3177106625009	-1.46568447366893	0.514208868733214	-2.85036793954904	0.00436686803539087	0.0203896512287912
Root	Arbuckle	NLR	LOC_Os08g05440	NA	Downregulated by MB	FALSE	20.8041066068535	-1.90651035135014	0.57008605150821	-3.34425012909246	0.000825053140785224	0.00507896129264207
Root	Arbuckle	NLR	LOC_Os08g05800	NA	Upregulated by MB	FALSE	3.0464293228183	5	2.0608664465215	2.68435251249204	0.00726704386962716	0.0307894887055382
Root	Arbuckle	NLR	LOC_Os08g07950	NA	Downregulated by MB	TRUE	128.08541192179	-1.77212352585267	0.328321299384728	-5.39752836375105	6.75651951121211e-08	1.31849669590819e-06
Root	Arbuckle	NLR	LOC_Os08g10260	NA	Downregulated by MB	TRUE	178.513995150923	-1.59010157082024	0.264780201217322	-6.00536431164331	1.90902760411256e-09	5.10919861074259e-08
Root	Arbuckle	LRR-RLK	LOC_Os08g10290	NA	Downregulated by MB	FALSE	1480.57628720907	-0.717282479847846	0.25272131489438	-2.83823499473173	0.00453637710961801	0.0210277820069769
Root	Arbuckle	LRR-RLK	LOC_Os08g10300	NA	Downregulated by MB	TRUE	2655.66559879107	-1.7221605251957	0.181353289792903	-9.49616368780695	2.17765334672726e-21	3.67958604485398e-19
Root	Arbuckle	LRR-RLK	LOC_Os08g10310	NA	Downregulated by MB	TRUE	2421.43807986981	-2.32413521357456	0.456592935441891	-5.09016901745372	3.57744498560354e-07	5.88940252114795e-06
Root	Arbuckle	LRR-RLK	LOC_Os08g10330	NA	Downregulated by MB	TRUE	423.103506496299	-1.21793542351464	0.166052931925061	-7.33462161369298	2.22348783846558e-13	1.17247336106234e-11
Root	Arbuckle	NLR	LOC_Os08g14850	NA	Downregulated by MB	TRUE	116.349417672003	-0.753014743145081	0.285071022022401	-2.64149873179993	0.00825401161764421	0.0341388967154055
Root	Arbuckle	LRR-RLK	LOC_Os08g14990	NA	Downregulated by MB	TRUE	152.723539935128	-1.77159841146427	0.384062249974146	-4.61278975370146	3.97300126820771e-06	5.04690872616105e-05
Root	Arbuckle	LRR-RLK	LOC_Os08g17410	NA	Downregulated by MB	FALSE	567.62862480884	-0.835836186341254	0.293925206129975	-2.84370366647508	0.00445924997724428	0.0207312035872967
Root	Arbuckle	NLR	LOC_Os08g19694	NA	Downregulated by MB	TRUE	422.433996113442	-1.00173615312349	0.229642268536612	-4.36215928150784	1.28785052358249e-05	0.000142286764969912
Root	Arbuckle	NLR	LOC_Os08g19980	NA	Downregulated by MB	TRUE	201.276031214885	-1.30202766098981	0.269213461458692	-4.83641365455861	1.32202660714219e-06	1.89377809740682e-05
Root	Arbuckle	NLR	LOC_Os08g20000	NA	Downregulated by MB	FALSE	558.072399179708	-0.357625675089904	0.102718009401936	-3.4816258334068	0.000498379556400688	0.00331867240618023
Root	Arbuckle	NLR	LOC_Os08g24380	NA	Downregulated by MB	FALSE	93.3691558366721	-0.723746466883284	0.24926651262869	-2.90350460336958	0.00369011545905252	0.0177254172603289
Root	Arbuckle	NLR	LOC_Os08g28570	NA	Downregulated by MB	TRUE	287.409832641695	-2.29275266312839	0.332737551882137	-6.89057381759102	5.55677825911953e-12	2.32084744151485e-10
Root	Arbuckle	NLR	LOC_Os08g29809	NA	Upregulated by MB	FALSE	329.187488054295	0.660050160914292	0.234091772831909	2.81962135161514	0.00480803472995994	0.0220568216731172
Root	Arbuckle	NLR	LOC_Os08g29854	NA	Downregulated by MB	FALSE	257.393808147751	-0.560023405627392	0.196744505567287	-2.84645003941857	0.00442096658735222	0.0205891903940448
Root	Arbuckle	NLR	LOC_Os08g31800	NA	Downregulated by MB	FALSE	388.868159218591	-0.409266657381343	0.129429147268909	-3.16209034840529	0.00156640956379352	0.0086779212114377
Root	Arbuckle	NLR	LOC_Os08g32880	NA	Downregulated by MB	TRUE	250.560339816129	-1.9020601443581	0.158574905637604	-11.9947108699843	3.78737344088755e-33	2.44345840605625e-30
Root	Arbuckle	NLR	LOC_Os08g32890	NA	Downregulated by MB	TRUE	34.6613310590602	-2.40291278549733	0.552812649869901	-4.34670369077631	1.38198712053684e-05	0.000151488486513113
Root	Arbuckle	LRR-RLK	LOC_Os08g34380	COE1	Downregulated by MB	FALSE	68.1835735773732	-1.076834584707	0.379330508737084	-2.83877663384403	0.0045286845695265	0.0209966957004271
Root	Arbuckle	LRR-RLK	LOC_Os08g34650	NA	Upregulated by MB	TRUE	720.471508694499	1.06505680810057	0.226129650765125	4.70993876520342	2.47791227785122e-06	3.31377964029661e-05
Root	Arbuckle	LRR-RLK	LOC_Os08g38560	NA	Downregulated by MB	FALSE	583.316192267489	-0.951142712794303	0.267105662005173	-3.56092306562892	0.000369553360515925	0.0025670045722491
Root	Arbuckle	LRR-RLK	LOC_Os08g40990	NA	Upregulated by MB	TRUE	129.123395198388	1.72614618556796	0.362982770456277	4.75544936581469	1.98005485169331e-06	2.71491629729599e-05
Root	Arbuckle	NLR	LOC_Os08g42710	NA	Downregulated by MB	FALSE	26.6562628047396	-1.69839398467513	0.598537540049241	-2.83757303599604	0.00454579454121459	0.0210611179437667
