Soil	OTU_ID	Direction	baseMean	estimate	stderror	statistic	p.value	p.adjusted
Arbuckle	EF550492.1.1471	Enriched in SI	3.5411042698393	5.13364580547595	1.52689729634208	3.33061661285917	0.000866538595655563	0.00497232756242989
Arbuckle	HQ441581.1.1535	Enriched in SI	25.8802907569707	8.87594297360526	1.11047516849368	7.84715847283233	4.25569360078158e-15	3.27817367672327e-13
Arbuckle	CZKI01000047.62572.64111	Enriched in SG	46.7664781987426	-3.12693102546594	0.738843101346404	-4.22342117199491	2.40621554765676e-05	0.000211843864221596
Arbuckle	JQ427871.1.1509	Enriched in SG	34.0358254963173	-3.88122176047099	1.28706582186937	-2.99792170026148	0.00271827501611141	0.0133652903113253
Arbuckle	KC555019.1.1524	Enriched in SI	10.2490064727741	6.94708838090424	1.12916783662112	5.88069934105239	4.08536662407295e-09	9.52752473247104e-08
Arbuckle	FQ659687.1.1355	Enriched in SG	8.29076702709078	-6.12388242240899	1.43148351562698	-4.268910233608	1.9643029444087e-05	0.000178969823823904
Arbuckle	AF060676.1.1515	Enriched in SG	61.7868511978612	-4.8505848885792	1.16223114498172	-4.12879154181848	3.64674834379596e-05	0.000309001142997644
Arbuckle	KP182159.1.1470	Enriched in SI	5.32540041762114	7.3789000968984	2.47641559349895	4.33688940259614	1.4451329262632e-05	0.000138102552577483
Arbuckle	FPLP01005783.2.1413	Enriched in SG	3.04738574185251	-4.85855857473661	1.41548595853112	-3.42942015641154	0.000604872371181349	0.00366383155376737
Arbuckle	KX508208.1.1485	Enriched in SI	5.63594947954595	6.8377027781557	1.20560781471605	5.57286703593942	2.50580822307484e-08	4.7535555992957e-07
Arbuckle	AJ315072.1.1480	Enriched in SI	211.6801190185	5.35890707108798	1.46771086540203	3.48560216092785	0.000491030685505622	0.00309727047780469
Arbuckle	FR687413.1.1506	Enriched in SG	256.798303940102	-3.08833427621299	1.0576516717127	-2.89349857547152	0.00380976018940854	0.0179340933360676
Arbuckle	FPLS01008151.9.1473	Enriched in SI	8.59799417078493	3.41550671561161	0.85688466750225	3.94387869497743	8.01742242186116e-05	0.000619414514628256
Arbuckle	AWSA01000105.81.1627	Enriched in SI	5.78047963811409	4.64086373428784	0.978697163692217	4.63361896748578	3.59328105203008e-06	4.09601813195536e-05
Arbuckle	CXWL01003141.114212.115751	Enriched in SG	2.27610330461387	-5.50582330688116	1.79956671964134	-3.01031160085323	0.00260979798013073	0.0129572391904147
Arbuckle	AY148071.1.1451	Enriched in SI	8.52236404464773	3.77302578416084	1.05847302038047	3.53997722557087	0.000400161562501628	0.00256224355637062
Arbuckle	KF703551.1.1451	Enriched in SI	8.05998967314376	3.85815540201085	1.33168298637173	2.88436851674042	0.00392199498327742	0.018316762655619
Arbuckle	BBFA01000009.27.1528	Enriched in SI	7.32956976925001	7.2574149697597	1.80490482239192	3.79508709936544	0.000147591633131676	0.00106282700119184
Arbuckle	AF465213.1.1522	Enriched in SI	1.77877828880176	4.52554900274066	1.47760783955048	3.01663866701982	0.00255594283945854	0.0127536855312766
Arbuckle	HM066635.1.1514	Enriched in SG	372.938024496899	-7.97239413058773	1.37252939574368	-5.7249696431205	1.03452237760539e-08	2.19146323656076e-07
Arbuckle	FJ375369.1.1577	Enriched in SI	552.323533855951	2.82198230254198	0.563605998094031	4.99526049789574	5.87564017455547e-07	8.07344720201082e-06
Arbuckle	JX545207.1.1517	Enriched in SI	7.26783377492435	4.85083773604219	1.44795007181081	3.26032187170226	0.00111285844673679	0.00616315070066434
Arbuckle	DQ532277.1.1514	Enriched in SI	24.1402454237594	5.84287122425438	0.999617677554368	5.70213901548147	1.1831327544777e-08	2.46518316547731e-07
Arbuckle	JQ673402.1.1473	Enriched in SG	14.2479848764307	-6.11001797565429	1.74007269186245	-3.47659813016191	0.000507818355889753	0.0031769270989225
Arbuckle	KF974356.1.1460	Enriched in SI	1.02659599130962	4.20782177822119	1.57367949860205	2.6336815642366	0.00844646625652626	0.0349689205604067
Arbuckle	HQ323430.1.1541	Enriched in SI	12.7540183609475	5.57520371767124	1.14152567401253	4.74683956391846	2.06619712622614e-06	2.52513129560907e-05
Arbuckle	FPLS01033822.31.1498	Enriched in SI	3.24837215709406	3.96064926707389	1.44412804144277	2.72519950475368	0.00642626433063723	0.0282622213295499
Arbuckle	AF001645.1.1525	Enriched in SI	136.149600337455	7.32276012120001	0.780165165268291	9.28357166106993	1.63890532085662e-20	3.47174777134795e-18
Arbuckle	HQ697551.1.1454	Enriched in SI	8.95335715377441	6.7444374631252	1.166892908089	5.68172751587386	1.33340981722332e-08	2.71162220430535e-07
Arbuckle	FPLL01001621.16.1553	Enriched in SG	3.83355609755772	-3.92947809205909	1.04262839733645	-3.7477359490638	0.00017843795509396	0.00125997022735791
Arbuckle	EF019578.1.1340	Enriched in SG	9.25403036640495	-5.62108353919465	1.43395499091275	-3.87055226916954	0.000108589070341973	0.000807115253828352
Arbuckle	FCOA02000075.202.1732	Enriched in SG	106.422627191229	-4.39988770975466	1.28678651274182	-3.43956890182189	0.000582641453378858	0.00356027541944485
Arbuckle	HQ119396.1.1524	Enriched in SG	2.34248417745197	-5.61075453298238	1.64355053170597	-3.37166892859736	0.000747142029809031	0.00438622411033385
Arbuckle	FPLL01006381.10.1474	Enriched in SI	2.1874114685823	4.0484512326507	1.34915164912167	2.91412404187437	0.00356688148873992	0.0169160685529419
Arbuckle	GU550579.1.1244	Enriched in SI	1.61677113397074	3.86072875291257	1.35320366879762	2.84954196876718	0.0043782229042838	0.0201620337367562
Arbuckle	FPLS01002389.29.1540	Enriched in SG	4.20274870751325	-3.14333412439448	0.994030545475518	-3.146714227972	0.00165116254142327	0.00879013258371013
Arbuckle	JQ427529.1.1519	Enriched in SG	5.36472699099676	-6.82821895020837	1.4537398258929	-4.66480411590958	3.08911162854919e-06	3.6020742017303e-05
Arbuckle	KJ191933.1.1442	Enriched in SG	24.8092555349225	-3.83646079767635	0.792974269193039	-4.86545225036835	1.14195379653637e-06	1.49290386367682e-05
Arbuckle	AUHB01000035.31.1494	Enriched in SI	59.4479950609113	7.48556338864891	0.83563296602708	8.76072421841489	1.93999901228065e-18	2.59551446800916e-16
Arbuckle	JX079516.1.1461	Enriched in SI	38.4742661438738	1.99017394830162	0.738094663394217	2.66945640897443	0.00759741341272059	0.0320449882162836
Arbuckle	AY679161.1.1526	Enriched in SI	804.438790684918	8.50055919450549	0.600794954956245	14.0952135314178	4.06416692338241e-45	1.03311123192381e-41
Arbuckle	HAEP01038516.10.1527	Enriched in SG	12.2142082351814	-3.00808812142508	1.18695221260359	-2.5187402488184	0.0117775505151877	0.0464884059155392
Arbuckle	JN037990.1.1466	Enriched in SG	2.24387522485602	-4.13056362645523	1.55340606525021	-2.64180728363611	0.00824649637567961	0.0342526042270875
Arbuckle	DQ125763.1.1459	Enriched in SI	1.59528499360737	5.27014027912557	1.40164418745053	3.6741039332003	0.000238685569007863	0.00161366679898401
Biggs	KJ540845.1.1483	Enriched in SG	3.25038688131602	-5.88800658866933	1.46510099743	-3.99425451337845	6.48981220294783e-05	0.000515534456871668
Biggs	DQ376574.1.1538	Enriched in SG	2.25492998318113	-4.74074209262894	1.64309943719101	-2.84741097653729	0.00440764199688057	0.0202608064305071
Biggs	JQ668537.1.1541	Enriched in SG	10.1887824279423	-7.03960204992583	1.4989748351337	-4.6637262133736	3.10534473075659e-06	3.60446863268641e-05
Biggs	FJ375397.1.1587	Enriched in SI	14.666327999126	4.98928441334585	1.1583483458818	4.36540456327616	1.26887693619154e-05	0.000124536107019262
Biggs	AB240491.1.1488	Enriched in SG	7.84101409128427	-7.22364933931771	1.09122014230234	-6.58717810228009	4.4826445037939e-11	1.47985484787585e-09
Biggs	JQ769756.1.1520	Enriched in SG	69.7035480928207	-10.2984166801307	1.05837201753407	-9.62901705173066	6.03035501104012e-22	1.5329162438064e-19
Biggs	KC554562.1.1513	Enriched in SG	1.7161199018392	-4.28402862670382	1.51216310054878	-2.81481375883391	0.00488055091127288	0.0222336208180209
Biggs	FJ810589.1.1524	Enriched in SG	3.97242607638643	-4.2504286897843	1.56459455879476	-2.71184023707242	0.00669108335181748	0.02917450065235
Biggs	EU158348.1.1517	Enriched in SI	4.56373222815862	4.9778263617324	1.27953757322358	3.83855702869253	0.00012375947233713	0.000906323031947065
Biggs	AY139001.1.1524	Enriched in SI	29.0391915423363	8.71342445237552	1.29409260645125	6.50706889623124	7.66312727268069e-11	2.40489747248819e-09
Biggs	JX402118.1.1527	Enriched in SG	105.855858631697	-6.2139687262671	1.18637795512935	-5.24514177209822	1.56162199463674e-07	2.45039698170778e-06
Biggs	GQ390219.1.1456	Enriched in SG	542.578834836711	-12.9330710248246	1.53291480754433	-8.27545592610975	1.27965025132983e-16	1.16173962102872e-14
Biggs	HE604085.1.1522	Enriched in SG	253.991458758351	-10.0521632626818	1.3254893758496	-7.54686352063903	4.45865385872143e-14	2.83347452721747e-12
Biggs	EF019369.1.1353	Enriched in SG	8.81090543506589	-5.25644030121374	1.08299465525286	-4.83252142642813	1.34814596983522e-06	1.72210404790006e-05
Biggs	KC331473.1.1511	Enriched in SG	4.88261476736521	-6.31022762323799	1.51708055374441	-4.11753520527362	3.82946044543964e-05	0.000323404931970351
Biggs	KF699247.1.1522	Enriched in SI	9.54163132782506	6.05031653036544	1.20844422250332	4.93255484360531	8.11609808861518e-07	1.09159372175978e-05
Biggs	AY138237.1.1441	Enriched in SG	15.8098388764137	-3.88062605553676	0.894969953061101	-4.37675573143198	1.20458841150973e-05	0.000119793654168194
Biggs	LBNQ01000008.81150.82697	Enriched in SG	462.450712279133	-6.86675046078832	1.00216663504239	-6.75976882922009	1.38212086032332e-11	5.6666955273256e-10
Biggs	EU580497.1.1459	Enriched in SG	133.283376846282	-3.29982213018958	1.26028358627936	-2.674983477811	0.00747329331125745	0.0318209574492738
Biggs	ARNI01000005.12.1498	Enriched in SI	17.4065118490856	2.8311462670504	0.955244203644244	2.93276900137105	0.00335953748023425	0.0161435619560595
Biggs	KX539267.1.1530	Enriched in SI	1365.54832633313	6.65496092930602	0.909219162689711	7.30519917019458	2.76856335592825e-13	1.63667163971386e-11
Biggs	HQ120368.1.1502	Enriched in SI	2.86323488381577	3.88293721018639	1.34143955056097	2.90029409816283	0.00372812683578102	0.0175823718303439
Biggs	JN869193.1.1548	Enriched in SG	4.43754718447091	-4.66724339247757	1.25052906315236	-3.71062150583758	0.000206751031378674	0.00142815522218639
Biggs	JX434218.1.1516	Enriched in SG	11.6466664974998	-9.40723327220466	2.09604785351073	-3.17971039927206	0.00147422303882164	0.00792278005218734
Biggs	EU184869.1.1481	Enriched in SI	7.63439958294975	4.59866593476854	1.19650502560756	3.82988044318325	0.000128205532391947	0.000931138466686653
Biggs	AP017313.4721397.4722906	Enriched in SI	20.5998142439256	4.11751870836931	0.800141602019893	5.06626696616802	4.056928532902e-07	5.76129180482507e-06
Biggs	EF632908.1.1545	Enriched in SG	4.37890763083856	-3.99957097213748	1.38300368546907	-2.88522625997459	0.00391132445387872	0.0183104728577527
Biggs	KC172209.1.1498	Enriched in SG	4.59190340641743	-5.73598590979128	1.96243129797371	-2.8315671550058	0.00463205056032278	0.0211774685689577
Biggs	JF428982.1.1528	Enriched in SG	9.65144722268583	-4.6896788504728	1.714991509537	-2.69966061121892	0.00694102434456263	0.0301093581636147
Biggs	DQ984575.1.1478	Enriched in SI	10.7363244098969	5.72234999922306	1.64553980478434	3.23330703306438	0.00122365972372808	0.00670375650369995
Biggs	GU454865.1.1500	Enriched in SG	6.73023266892057	-4.90102415966297	1.78289029729268	-2.71916354593822	0.00654472396290487	0.0286345754108505
Biggs	AY138998.1.1524	Enriched in SI	75.2498306575485	7.78781816827374	1.07177822546231	7.00622121243247	2.44840700646409e-12	1.22036286479053e-10
Biggs	KR188936.1.1522	Enriched in SI	3.93963647161031	3.72790545194073	1.23390116481509	2.94178314353012	0.00326328361964849	0.0158005084974218
Biggs	HM066369.1.1511	Enriched in SG	31.6659233796599	-4.8475637898334	1.41024974067581	-3.41798447799244	0.000630867046537331	0.00378222649126862
Biggs	CP000148.1310037.1311592	Enriched in SG	2.07112111661664	-4.11392185836707	1.40414790065366	-2.93052386023674	0.00338391005485169	0.0162175349462026
Biggs	AY015428.1.1524	Enriched in SI	43.4025914566363	6.06391587554464	1.35507398982787	4.31149978426721	1.62150932741902e-05	0.00015266210038145
Biggs	KC683113.1.1458	Enriched in SI	59.9523520638253	5.11577609481207	0.905020375498097	5.5833770823812	2.35892516533094e-08	4.54271800778124e-07
Biggs	EF515896.1.1446	Enriched in SG	2.40066927648985	-4.99756736240396	1.95061417758705	-2.49056394961672	0.0127540541288729	0.0491969735896735
Biggs	GEXO01005455.1.1513	Enriched in SI	39.8281043203483	2.8471702126467	0.909953655288937	3.10230138304687	0.00192022354533996	0.0100436383791238
Biggs	EU335166.1.1521	Enriched in SG	12.6327037571152	-7.37099999510078	1.35590033294615	-5.40568829802711	6.45599858238243e-08	1.11640465281742e-06
Biggs	FR853451.1.1447	Enriched in SG	52.3237295518381	-3.45775894319373	0.75572905298753	-4.55766375529601	5.17257584142006e-06	5.6190973456794e-05
Biggs	AB374388.1.1497	Enriched in SI	11.6519403214673	5.0251884472494	0.876565883569941	5.58012963923588	2.40339385390247e-08	4.5935542681354e-07
Biggs	FR749785.1.1508	Enriched in SI	3.3106100443295	4.86802044344509	1.17953716352581	4.01645592361107	5.90799074484087e-05	0.00047375749127399
Biggs	KC554381.1.1529	Enriched in SG	12.4223196760901	-3.39751447977801	0.927425670798945	-3.64519355705831	0.000267190627444234	0.00179208067272623
Biggs	FJ375382.1.1567	Enriched in SG	105.627083292154	-3.7550566695198	1.41619883852673	-2.61639269349094	0.00888642911535647	0.0362589130196407
Biggs	KX505050.1.1518	Enriched in SG	18.0948281683887	-6.90488151045758	1.43108050567533	-4.80324456770512	1.56115007426493e-06	1.95489827033569e-05
Biggs	ABRA01002618.192.1704	Enriched in SI	21.2914730089962	4.01082635352333	0.961719626647156	4.1148067008098	3.8750400817238e-05	0.000326170592309335
Biggs	DQ404622.1.1516	Enriched in SG	2.81156427739971	-3.43612898447592	1.21583928433768	-2.84093026784611	0.00449821470553412	0.0206026338404824
Biggs	CP001089.768668.770218	Enriched in SG	23.013474116088	-7.80861280581684	1.11708978472153	-6.92935338424798	4.22768523417351e-12	1.99014367875353e-10
Biggs	KX279643.1.1537	Enriched in SI	3.40484684241847	4.17206544605846	1.25703116730939	3.24277059797831	0.00118373479984995	0.00651310359571121
Biggs	FPLP01010706.9.1526	Enriched in SG	42.2045528950756	-8.30495603192469	1.31947086844569	-6.24147342574119	4.3346808943959e-10	1.21085261907191e-08
Biggs	KC683152.1.1489	Enriched in SG	60.5610399881851	-5.9991870359171	0.980703614094344	-6.12201390876056	9.23999557656672e-10	2.48915496275366e-08
Biggs	KR088549.1.1526	Enriched in SI	234.201066273198	4.5768920464748	0.712714481558909	6.3837527349023	1.72800029780583e-10	5.04893880117519e-09
Biggs	BBFQ01000411.36.1560	Enriched in SI	732.972250063377	6.63929445639264	1.11121212489343	5.95911762860967	2.5360351123463e-09	6.08169929772104e-08
Biggs	HE804578.1.1477	Enriched in SG	359.626788438788	-12.1859661210371	1.24323533222671	-9.70335085321284	2.9175610092537e-22	8.24048898391433e-20
Biggs	KC540960.1.1547	Enriched in SG	3.69576079874227	-4.70163285079604	1.52985296631874	-3.03637719137957	0.0023943962569179	0.0120525847229412
Biggs	FPLP01003998.13.1512	Enriched in SG	281.135383572371	-6.53208660890173	1.12268088778557	-5.81329742687837	6.12540858366284e-09	1.39024898389919e-07
Biggs	AY218740.1.1501	Enriched in SI	15.5611611146436	6.65919462779184	1.16595960157382	5.46212488479332	4.70468909574789e-08	8.36316061635743e-07
Biggs	FJ625347.1.1530	Enriched in SG	3.78895570594621	-5.19481367425497	1.6029623925382	-3.19011046215676	0.00142218423016402	0.00772476989973705
Biggs	FPLL01003591.16.1518	Enriched in SI	18.4377355569837	5.6385639688716	1.22300790089722	4.5273317792401	5.97331177065062e-06	6.40681794134762e-05
Biggs	KF770896.1.1408	Enriched in SI	1.89343970569482	3.69466940193126	1.4403802385682	2.52598862501082	0.0115373216775836	0.0456109979850971
Biggs	KJ191900.1.1520	Enriched in SG	4.06643080108691	-5.13205225257292	1.85041522200263	-2.69586555779909	0.00702059961333613	0.0301968937683595
Biggs	AB378591.1.1495	Enriched in SG	208.068208123397	-11.0485275349361	1.64106678179833	-6.61400648241341	3.74055349206316e-11	1.26779826357661e-09
Biggs	FJ716905.1.1529	Enriched in SI	11.0209938636909	2.85228283520723	1.14140703679738	2.50978113719931	0.0120806009913631	0.0473855529894045
Biggs	GQ487969.1.1565	Enriched in SG	9.96801201711989	-6.27894685045299	2.07515034113461	-2.9194998877424	0.00350593520509376	0.0166893020437235
Biggs	LMQD01000001.797688.799194	Enriched in SI	110.769774277222	6.29082490832955	0.702846660114822	8.86216537621221	7.84750724925533e-19	1.24677271422544e-16
Biggs	FPLS01044005.3.1370	Enriched in SG	7.0133030971154	-6.02318543266913	1.38033592991652	-4.3415331043466	1.41491954786946e-05	0.000135725490214497
Biggs	KX672762.1.1394	Enriched in SI	1.90091967594163	4.65731146330727	1.32185664201769	3.4146465928781	0.000638648167173936	0.00381986739048505
Biggs	EF125426.1.1479	Enriched in SG	3.6893264801619	-5.48477448795083	1.69632510825803	-3.18020352492308	0.001471716483043	0.00792278005218734
Biggs	AY212697.1.1526	Enriched in SG	22.2932195842123	-7.94328939163013	1.85063391493398	-4.19207428330274	2.76415451433198e-05	0.000239811630560816
Biggs	CP000769.2981747.2983296	Enriched in SG	1265.1638978985	-9.88191534104705	1.10898483837511	-8.84471264975326	9.17641417786596e-19	1.3721438141256e-16
Biggs	AF131868.1.1504	Enriched in SG	5.41263586754952	-6.40910939162121	1.90007526252247	-3.26798273847754	0.00108316971611607	0.00605146685355394
Biggs	EU016447.1.1486	Enriched in SI	340.946571047362	6.84032546561002	0.767004493061998	8.82950287530365	1.0514198303508e-18	1.48483844930652e-16
Biggs	HM186049.1.1342	Enriched in SG	58.5067615142348	-7.41901697492956	0.97869881055774	-7.5206510845467	5.45041279241353e-14	3.29879745674172e-12
Biggs	FPLS01001412.12.1545	Enriched in SG	0.944287657534567	-4.0242151417163	1.58168011131699	-2.53843026983706	0.0111350990283843	0.044227221453364
Biggs	FPLL01000464.16.1551	Enriched in SG	68.5588363681693	-4.65941558039774	1.11262362176825	-4.2339703077427	2.29601272658228e-05	0.000206235489433645
Biggs	AB021375.1.1513	Enriched in SI	25.3929018179851	3.15443258325678	0.725871531338577	4.3279128197618	1.50529025990501e-05	0.000143312653208934
Biggs	FLQY01000362.466.1993	Enriched in SG	16.3511252893305	-3.08232849375773	1.23719268581825	-2.49226357218288	0.0126931805342052	0.0490365728236316
Biggs	KC191600.5.1544	Enriched in SI	51.3947681491423	5.66655322416859	1.03560083110188	5.44207471777967	5.26635761837053e-08	9.29658407354019e-07
Biggs	FPLS01003342.25.1528	Enriched in SG	32.2723517872066	-8.12391176157246	1.14347119715375	-7.00348747024881	2.49668249717655e-12	1.22049363611977e-10
Biggs	KC554691.1.1557	Enriched in SG	7.46694415122196	-3.93031267930827	1.37379809078812	-2.84419888275896	0.00445232472900782	0.0204292589551225
Biggs	FPLS01029907.13.1490	Enriched in SG	4.89090349426406	-3.91164044955415	1.02460956063453	-3.80721575848693	0.000140540125530222	0.00101492329289155
Biggs	KC620950.1.1541	Enriched in SI	5.84922134929192	6.21506670464233	1.21932165347037	4.93308083312029	8.09426373345478e-07	1.09159372175978e-05
Biggs	EF492892.1.1500	Enriched in SG	6.45700727960475	-4.55155361894006	1.67897196925752	-2.69621214642079	0.00701329844427205	0.0301968937683595
Biggs	KJ600865.1.1458	Enriched in SI	1.66057979544297	3.94805421563835	1.39333839549365	2.75601024926759	0.00585111634999574	0.0260482272533961
Biggs	FJ439860.1.1500	Enriched in SG	27.2289406357198	-3.18983494640309	0.579068525888174	-5.5215312938129	3.36057945444602e-08	6.1902847631897e-07
Biggs	FJ810597.1.1497	Enriched in SG	43.6570364227446	-9.18783148149746	1.64830064036055	-5.47920902368292	4.27231413244785e-08	7.64804403146651e-07
Biggs	HQ674882.1.1506	Enriched in SG	27.4594299433074	-2.27835450031984	0.521571932630912	-4.366511638938	1.26246563679528e-05	0.000124387118167969
Biggs	MVOD01000011.1.1496	Enriched in SI	3.0641619239329	4.15082431968474	1.24180768496915	3.18331198553617	0.00145600637991089	0.00787482599517764
Biggs	KM200367.1.1508	Enriched in SI	1274.85406762795	9.94053594006557	0.929155633142386	10.5219487346218	6.84431220928151e-26	3.47964832719872e-23
Biggs	FJ478568.1.1520	Enriched in SG	4.4436534583258	-5.82464990425111	1.41640498814171	-4.08878674843371	4.33635269315181e-05	0.000359055652963906
Biggs	HQ121087.1.1522	Enriched in SG	12.8035743079448	-3.02969900204504	0.804169473507782	-3.75603936965569	0.000172623549638346	0.0012223093681913
Biggs	AY171615.1.1476	Enriched in SG	49.647945757547	-7.04738173288614	1.55158376828668	-4.53906857889174	5.65032587493944e-06	6.08607134495596e-05
Biggs	AM162453.1.1519	Enriched in SG	61.0400222237875	-9.61455617276007	1.14676381499804	-8.29259128083077	1.10807573863886e-16	1.0432327880074e-14
Biggs	KM200381.1.1511	Enriched in SI	4.46654549353881	3.99883566283425	1.51565708125119	2.50927160031431	0.0120980424430069	0.0473855529894045
Biggs	DQ517952.1.1496	Enriched in SG	92.6792500348921	-4.64462372614843	0.533342617720928	-8.70839047030541	3.08219964677762e-18	3.5613415918676e-16
Biggs	FPLS01008889.16.1552	Enriched in SG	3.33470383845474	-6.15979378893927	1.18778105365558	-5.16361505797819	2.42225574702196e-07	3.60080357247358e-06
Biggs	EU132827.1.1382	Enriched in SI	2.10874979647353	4.10548657517027	1.57863040325209	2.54083933791397	0.011058672278957	0.0439924020862422
Biggs	CP007444.4552578.4554122	Enriched in SI	97.0287102843957	5.52732538930342	0.857828035520034	6.36219855849077	1.9888610091295e-10	5.74509623318998e-09
Biggs	EF364387.1.1474	Enriched in SI	14.2676504918211	6.08387934420655	1.15337685696819	5.09910892140692	3.41256149101899e-07	4.87344455627544e-06
Biggs	KU515028.1.1496	Enriched in SI	26.4062346377251	2.23182079419631	0.736823642944335	3.00668296042972	0.00264115061902143	0.0130873389348002
Biggs	KF668664.1.1330	Enriched in SI	1.55641845502731	3.94474099884933	1.33883572007155	2.88286997882813	0.00394070061303903	0.018346631791841
Biggs	KP322638.1.1551	Enriched in SI	25.4712079594856	5.20322201362935	1.26962204483663	3.94244404895583	8.06554698434118e-05	0.000619414514628256
Biggs	FUFK010053222.2479.3996	Enriched in SI	3.2994587540392	4.90682547293468	1.13608257814671	4.23419419422875	2.29372675352497e-05	0.000206235489433645
Biggs	AB378596.1.1495	Enriched in SG	3.63691230743295	-5.44165932644887	1.94264206233556	-2.73156441829871	0.00630344168751435	0.0278183138362178
Biggs	FJ936969.1.1515	Enriched in SG	1.73163281990272	-4.99325363531342	1.68689862084241	-2.93017686967955	0.00338769121024139	0.0162175349462026
Biggs	FPLS01042637.11.1526	Enriched in SG	8.98908217062886	-2.15572432775823	0.689395799735092	-3.12452511946823	0.00178092315202488	0.00937289161997357
Biggs	AY792243.1.1526	Enriched in SI	237.382892265552	4.65672978835249	0.706385757189709	6.5584797622214	5.43590824456943e-11	1.74912389337918e-09
Biggs	FPLP01001065.18.1535	Enriched in SG	6.67377089955847	-6.33651755030267	1.51950423721057	-4.1439236630976	3.41413434601117e-05	0.000291232533810752
Biggs	FPLP01006742.17.1552	Enriched in SG	9.80353449916748	-6.45094232918251	1.35205165730894	-4.73187534533798	2.22455014234876e-06	2.68000306248842e-05
Biggs	KJ809328.1.1510	Enriched in SI	205.58072162535	3.19471044505955	0.817053220367852	3.89854058266661	9.67741835930511e-05	0.000732142781825999
Biggs	FCOT01000007.86715.88218	Enriched in SI	3.36357750062811	4.44044879207217	1.36961600377965	3.19569009135047	0.00139496858259589	0.00759316945815577
Biggs	KF180065.1.1439	Enriched in SG	4.40335177430156	-6.40994859007294	1.45396957026199	-4.37648853871218	1.20606530136248e-05	0.000119793654168194
Biggs	DQ501302.1.1481	Enriched in SG	9.32973962581084	-6.45011935319906	1.43346577953741	-4.48389297325107	7.32934339961035e-06	7.63573398434816e-05
Biggs	FPLL01004284.9.1534	Enriched in SI	19.8997966076143	5.71441932438457	0.985316067361805	5.59438868734697	2.21400457948088e-08	4.32923049310801e-07
Biggs	FJ375378.1.1557	Enriched in SG	22.9632004220766	-4.54437438751344	0.915534103440111	-4.94817381569555	7.49129990534973e-07	1.01833606199995e-05
Biggs	BACV01000023.6069.7570	Enriched in SI	4.07107202555359	3.75285936349913	1.22312191329821	2.99608020041591	0.00273474497551049	0.0133990742099673
Biggs	LN851784.1.1537	Enriched in SG	241.130116747835	-8.80525964446954	1.32286447905763	-6.5446241486282	5.96451984136026e-11	1.89522617959222e-09
Biggs	AB487985.1.1331	Enriched in SG	3.78448048879863	-6.20483447275936	1.57121299503058	-3.90763437598807	9.32042065515715e-05	0.000709356566030224
Biggs	KM200500.1.1519	Enriched in SG	8.42670354287256	-5.09887678437482	1.07908468894213	-4.71449103411826	2.42315673209288e-06	2.90550208159439e-05
Biggs	JX505386.1.1476	Enriched in SG	3.55544273724545	-5.17410223890197	1.30951122392472	-3.92191315400494	8.7848657744874e-05	0.00067060446843084
Biggs	KF944972.1.1235	Enriched in SG	7.9727435514504	-6.48721815901158	1.46474773138581	-4.3640368157567	1.27684074525496e-05	0.000124835737478389
Biggs	KF625183.1.1786	Enriched in SI	351.669064498593	3.78728764003735	0.829493529123666	4.5557179098314	5.22069609786005e-06	5.64723807691925e-05
Biggs	AJ292593.1.1450	Enriched in SG	6.70919935934227	-6.08337864224797	1.89864624088548	-3.08572443607271	0.00203056913141269	0.010555637488857
Biggs	EF589965.1.1348	Enriched in SG	7.54331284256771	-3.62777473879054	1.31659147139241	-2.76804602224658	0.00563934915776926	0.0253272536378966
Biggs	KF682163.1.1437	Enriched in SI	22.3670616266454	7.60011518320182	1.18194882803773	6.33074563753292	2.43979267870667e-10	6.96848650480041e-09
Biggs	ABSN01001726.209.1733	Enriched in SG	117.718494533953	-9.41562893689286	1.59969039676903	-5.80687287099455	6.36504278633712e-09	1.41929287393587e-07
Biggs	GU260702.7891.9436	Enriched in SG	10.6369905791261	-5.57398503416415	1.04735852923564	-5.32844683536333	9.90561829655651e-08	1.65658432301623e-06
Biggs	FNIB01000031.49.1586	Enriched in SI	20.4162761575745	4.40239905344178	0.964519191585706	4.43126841107988	9.36803907495719e-06	9.52542213141647e-05
Biggs	LMIW01000001.1349490.1351021	Enriched in SI	17.9693279566055	5.97863116829056	1.08673980634732	5.29144233856396	1.21355453187336e-07	1.9950029510333e-06
Biggs	EF659431.1.1556	Enriched in SG	12.1805648694783	-4.681690979407	1.55620734835838	-3.00293061290729	0.00267393389065544	0.0132240076849147
Biggs	AF280861.1.1535	Enriched in SG	4.17768664382663	-5.66746547957186	1.33930488238054	-4.20366149950297	2.62631609550653e-05	0.000229419089854901
Biggs	HM447949.1.1500	Enriched in SI	22.1631632876052	6.76954349064148	1.08583529181387	5.98659932736	2.14273755855007e-09	5.2023304188495e-08
Biggs	AP007255.1827136.1828612	Enriched in SG	2.13835799133491	-5.33110234875221	1.49194642509751	-3.55258114610902	0.000381471341696335	0.00245493709010654
Biggs	KC502951.1.1538	Enriched in SI	16.1414917980142	6.49088445054407	1.0950629612442	5.7745588654917	7.71549534228547e-09	1.69075768621463e-07
Biggs	AB006750.1.1525	Enriched in SI	4.60919473825354	4.16761491386094	1.45155483377038	2.72104579450506	0.00650757457588817	0.0285703878616714
